posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
63.61446,3.576608,421.078,0.5999985,4.096872,0.6000061
-129.7485,5.163914,444.3992,1,5.217371,1
-90.19766,2.665012,491.82,0.4899979,2.978543,0.4899902
134.4899,0.67712,314.8773,0.1347046,0.6774726,0.14151
-146.9532,3.645052,373.3079,0.4900055,4.073882,0.4899902
131.3134,3.459388,292.5601,1,3.4952,1
-97.74632,3.824126,441.7713,1,3.863714,1
108.6609,4.303694,352.3865,0.4899979,4.810011,0.4899902
-104.4774,5.398836,318.316,1,5.454725,1
-73.2067,2.74527,171.5829,0.5999985,3.144604,0.6000061
90.02718,2.725982,470.6626,0.5999985,3.122511,0.6000061
126.9727,0.483839,173.6552,0.1359177,0.484091,0.1425781
45.77442,0.499242,202.4245,0.1226616,0.499502,0.130661
-81.6796,4.373075,310.6501,1,4.418344,1
-64.0487,3.833953,403.1455,0.4899979,4.285007,0.4899902
154.8335,3.043404,191.2925,0.4900055,3.401452,0.4900055
-120.4929,4.093215,375.9651,0.4899979,4.574769,0.4899902
13.53807,2.843227,285.4856,0.6000004,3.256811,0.6000061
-82.8215,0.6663215,198.9326,0.1581955,0.6666684,0.1611786
-53.52357,0.4779791,243.3173,0.1377487,0.478228,0.1304932
-155.0587,3.327794,348.6442,0.6000061,3.811864,0.6000061
-152.2896,0.4080991,413.3324,0.1555328,0.4083116,0.1591797
7.822312,2.870676,351.7246,0.4899998,3.208403,0.4899902
-32.91825,3.239984,462.4988,0.4900017,3.621159,0.4899902
54.70625,2.901608,194.2765,0.4900017,3.242973,0.4900055
-69.48792,2.696972,405.0952,0.5999985,3.089282,0.6000061
-35.07287,3.542034,470.0985,0.5999985,4.057269,0.6000061
-79.8232,4.689864,351.0041,0.5999985,5.372066,0.6000061
76.07146,0.6491274,376.435,0.1504974,0.6494654,0.144989
-104.486,0.5851181,176.0923,0.1644669,0.5854228,0.16362
143.993,2.725734,262.6935,0.4900055,3.046409,0.4899902
-106.5228,2.563547,311.2271,0.4899979,2.86514,0.4899902
-68.44907,0.5991538,430.5782,0.1598053,0.5994658,0.1563721
165.1277,3.504763,352.237,0.4900055,3.917088,0.4899902
-63.59438,0.6878066,177.8805,0.1618652,0.6881648,0.1591492
-57.01615,4.078163,180.5737,0.4900017,4.557947,0.4900055
-47.58834,2.392665,181.4702,0.4900017,2.674155,0.4900055
-3.677097,4.091195,402.0919,0.4900002,4.572512,0.4899902
-123.6417,5.638232,486.8847,1,5.696599,1
143.557,0.5960582,402.5278,0.1643677,0.5963686,0.1632996
-122.9905,0.4694387,201.7785,0.1520615,0.4696832,0.1564026
-41.42749,4.417144,366.3185,1,4.462871,1
90.09616,4.610689,364.2,1,4.658419,1
107.0224,5.202898,460.3271,1,5.25676,1
92.60429,0.6887043,347.9375,0.1582565,0.6890628,0.1543579
-1.659245,3.571953,259.2723,1,3.60893,1
-163.8368,3.020681,214.1794,0.4900055,3.376056,0.4900055
112.5811,5.163184,351.8343,1,5.216633,1
119.9223,3.833039,241.1945,0.4899979,4.283985,0.4900055
-12.43991,0.4345522,174.7871,0.1516514,0.4347785,0.146347
71.16292,3.223229,257.1956,0.5999985,3.69209,0.6000061
-22.00082,3.988254,211.9434,0.4899998,4.457459,0.4900055
-133.4042,0.6691972,353.9258,0.1503906,0.6695458,0.1448669
160.589,3.435159,244.9382,1,3.470721,1
-47.44496,4.33086,304.4903,0.5999985,4.960838,0.6000061
-44.25601,0.4803643,373.5922,0.131218,0.4806145,0.1232605
9.307922,3.408215,443.3974,0.6000004,3.903984,0.6000061
30.64821,2.498586,279.6595,0.4899998,2.792538,0.4899902
-25.15206,0.5581532,368.7885,0.1615448,0.5584438,0.1586914
-104.4814,6.084071,363.2392,1,6.147054,1
112.7713,4.666199,193.3551,0.5999985,5.344957,0.6000061
-100.2621,3.072378,239.7211,0.4899979,3.433834,0.4900055
-98.31503,0.4086047,400.9073,0.1433487,0.4088175,0.1367798
115.0213,0.6525087,399.6636,0.1624069,0.6528485,0.1599121
-102.0418,3.956112,467.674,0.4899979,4.421537,0.4899902
39.05418,2.759529,191.7075,0.4900017,3.08418,0.4900055
157.9368,3.096894,498.1407,0.4900055,3.461235,0.4899902
23.64753,3.327605,439.2274,0.6000004,3.811648,0.6000061
-150.0901,2.495741,399.811,0.4900055,2.789359,0.4899902
-0.8803711,5.154922,402.81,1.000001,5.208285,1
-0.3137198,2.695216,190.9934,0.6000001,3.087269,0.6000061
99.79725,2.740251,465.1266,0.5999985,3.138855,0.6000061
159.5068,0.6165466,447.3407,0.1619263,0.6168678,0.1592102
15.09032,3.277592,403.7469,0.6000004,3.75436,0.6000061
27.38978,0.5287634,335.5525,0.1555233,0.5290388,0.1591492
-120.9163,4.350309,215.2261,1,4.395344,1
-64.82353,3.898562,425.7212,0.5999985,4.465659,0.6000061
-102.9207,3.18299,289.175,0.5999985,3.645998,0.6000061
-12.53697,0.5895331,315.5259,0.1323957,0.5898402,0.1245728
-89.63931,0.7396059,414.0619,0.1546021,0.7399911,0.1498718
119.9106,4.050844,281.0305,0.4899979,4.527414,0.4899902
-154.2456,0.5114908,492.1288,0.1569366,0.5117571,0.1602478
107.2422,3.765771,445.0667,1,3.804755,1
-37.46346,4.686778,473.8511,0.6000023,5.36853,0.6000061
-129.6784,3.825308,219.7274,0.4900055,4.275345,0.4900055
16.58615,4.050431,409.7126,0.6000004,4.639619,0.6000061
56.51995,3.982519,214.2695,0.5999985,4.561828,0.6000061
-93.12701,5.409959,302.0152,1,5.465962,1
-74.93034,3.053176,324.3102,0.5999985,3.4973,0.6000061
-116.1588,2.839548,344.9023,0.4899979,3.173614,0.4899902
-40.53891,2.973102,489.6667,0.4900017,3.322878,0.4899902
-25.00309,0.6469182,457.1481,0.1418095,0.6472551,0.1477661
12.07546,3.908895,219.1643,0.6000004,4.477493,0.6000061
-81.79291,5.697769,428.1959,1,5.756752,1
-123.4249,4.869748,264.2418,0.5999985,5.578115,0.6000061
79.98973,2.767421,457.1761,0.4899979,3.092999,0.4899902
74.74585,4.336349,362.8209,1,4.381238,1
86.61664,3.862074,383.8331,1,3.902054,1
153.5312,0.4171766,488.2772,0.1641083,0.4173939,0.1627197
86.06706,4.972892,470.9227,1,5.024372,1
35.8401,3.817977,388.0009,1,3.8575,1
-43.5327,3.887,417.471,0.4900017,4.344294,0.4899902
142.7758,0.6369212,442.3462,0.1642303,0.6372528,0.1645203
-27.46687,5.850753,353.7573,1,5.911319,1
22.08095,6.13662,349.3122,1,6.200147,1
-104.6026,5.19638,337.5748,1,5.250173,1
82.92369,3.652677,473.6059,0.5999985,4.184006,0.6000061
26.72181,4.415673,279.0089,1,4.461385,1
-119.7603,0.5847019,339.9499,0.1386566,0.5850064,0.1315002
161.0516,0.6183634,324.5406,0.1338348,0.6186855,0.1261597
-124.6515,3.279052,231.6816,0.4899979,3.664822,0.4900055
-72.46046,4.439339,212.5975,0.5999985,5.085098,0.6000061
-140.4417,4.627336,393.6496,1,4.675238,1
135.4781,3.478117,428.4703,0.4900055,3.887307,0.4899902
-92.49731,3.353183,247.7016,0.4899979,3.747675,0.4900055
-82.80195,5.477651,402.0402,1,5.534356,1
-147.3661,3.914078,410.7322,1,3.954597,1
-93.7606,4.505821,366.3602,0.5999985,5.161251,0.6000061
163.9177,2.572042,225.7914,0.4900055,2.874635,0.4900055
-10.20408,3.708343,257.3403,0.4899998,4.144619,0.4899902
88.94769,0.7225864,268.5202,0.1562958,0.7229626,0.1519165
-88.96507,5.842467,478.191,1,5.902948,1
149.2924,4.559353,372.2102,0.6000061,5.222569,0.6000061
69.41239,3.859084,335.9078,0.5999985,4.420437,0.6000061
-24.99727,0.4231941,368.5788,0.1296959,0.4234145,0.1216125
-27.86682,2.606382,238.6575,0.4899998,2.913015,0.4900055
-132.629,4.156476,202.885,0.6000061,4.76109,0.6000061
-94.08189,0.4283117,170.5478,0.1505127,0.4285347,0.1450043
-2.004287,0.6419078,315.5824,0.1534646,0.6422421,0.1575317
-25.30225,2.493495,351.2202,0.4899998,2.786847,0.4899902
-147.4979,4.762734,495.3605,1,4.812038,1
-34.07634,3.740845,337.0154,0.4900017,4.180944,0.4899902
113.4525,4.017402,363.0017,0.5999985,4.601785,0.6000061
-91.41084,5.465721,373.9697,1,5.522303,1
-44.17575,3.742868,398.39,0.6000023,4.287317,0.6000061
-2.885929,0.5349922,458.8356,0.1513207,0.5352708,0.1557922
111.1368,4.419199,244.3745,0.5999985,5.062028,0.6000061
-43.46186,4.411694,223.0767,0.4900017,4.930717,0.4900055
-74.67797,3.57676,290.881,0.4899979,3.997556,0.4899902
25.74477,0.4456261,284.2734,0.156435,0.4458582,0.1520996
-18.38759,3.412706,478.2059,0.4899998,3.8142,0.4899902
97.72109,0.5534645,304.0841,0.1645203,0.5537528,0.1638489
125.9291,3.422771,242.2307,0.4899979,3.82545,0.4900055
-36.30267,3.405085,197.2515,0.4900017,3.805683,0.4900055
-79.53802,4.004159,469.9896,0.4899979,4.475238,0.4899902
-125.7723,2.64716,317.5725,0.5999985,3.032223,0.6000061
66.45334,6.047123,436.2507,1,6.109724,1
9.41895,0.4716299,370.6177,0.1387014,0.4718754,0.1315613
-11.1426,6.033706,303.7128,1,6.096167,1
-69.25096,4.50682,486.0747,0.5999985,5.162395,0.6000061
-15.07989,4.013408,451.5603,0.6000004,4.597209,0.6000061
-8.063399,3.205186,180.7062,0.6000004,3.671422,0.6000061
115.6807,2.443617,287.9587,0.4899979,2.731101,0.4899902
39.19018,4.229623,344.2031,0.5999985,4.844876,0.6000061
-87.33221,5.038854,329.7144,1,5.091016,1
104.9589,4.540102,216.3208,1,4.587101,1
-56.51732,3.603938,255.0445,0.4900017,4.027931,0.4900055
-18.24422,6.106859,170.8654,1,6.170078,1
83.5945,2.920356,355.3215,0.5999985,3.345159,0.6000061
0.7968973,4.449063,277.058,0.6000003,5.096236,0.6000061
1.848132,4.60461,190.7869,0.5999999,5.27441,0.6000061
59.14498,3.679964,248.8,0.4900017,4.112901,0.4900055
-72.51469,2.571296,459.5142,0.4899979,2.873801,0.4899902
12.19251,3.015684,288.9052,0.6000004,3.454353,0.6000061
36.53483,3.483375,412.3288,1,3.519434,1
54.01724,3.846259,478.7618,0.6000023,4.405747,0.6000061
137.2413,4.918793,216.7213,1,4.969713,1
-79.41681,3.810342,435.2609,0.5999985,4.364605,0.6000061
-21.97791,3.262536,346.8643,0.6000004,3.737115,0.6000061
-58.93004,0.6557287,335.0753,0.1222725,0.6560701,0.1303101
15.97247,4.63827,419.792,0.6000004,5.312966,0.6000061
-133.6461,4.746716,487.8275,0.6000061,5.437187,0.6000061
73.65339,3.611713,441.9099,0.4899979,4.03662,0.4899902
-152.72,3.467853,352.3329,0.6000061,3.972297,0.6000061
57.75229,0.6088823,274.078,0.1637115,0.6091994,0.1619873
-153.1316,2.477296,295.1801,0.4900055,2.768743,0.4899902
-23.29515,4.306053,366.2822,1,4.35063,1
123.4305,0.4282455,245.8841,0.1539001,0.4284685,0.1490173
51.86634,0.4667336,478.4477,0.1562157,0.4669767,0.1596985
133.0536,2.862333,444.6778,0.6000061,3.278696,0.6000061
-41.13468,0.5275412,323.2481,0.1541977,0.5278158,0.1493835
87.66975,3.517086,495.7892,1,3.553495,1
-77.21944,4.51499,232.3248,0.5999985,5.171753,0.6000061
46.06811,3.606686,230.2698,0.5999985,4.131324,0.6000061
-26.38799,0.4129742,185.9994,0.1644936,0.4131892,0.1637115
87.43561,4.213416,431.8579,0.5999985,4.826312,0.6000061
-67.34642,4.03656,413.9066,0.4899979,4.51145,0.4899902
-37.43832,6.227688,315.9906,1,6.292156,1
-98.70393,4.003664,427.3367,0.5999985,4.586048,0.6000061
161.1046,2.645569,450.2081,0.6000061,3.0304,0.6000061
13.49283,0.504867,498.0946,0.160573,0.50513,0.1573792
139.5365,2.586526,265.6212,0.4900055,2.890823,0.4899902
-80.13551,0.5856394,245.2127,0.1544571,0.5859443,0.1496887
28.40957,3.023139,378.6177,0.4899998,3.378802,0.4899902
37.96893,4.730788,267.4663,0.6000023,5.418942,0.6000061
-70.51865,5.116525,372.9254,1,5.169491,1
-135.5971,0.4801813,413.9641,0.1616058,0.4804314,0.158783
108.8025,4.007617,188.2128,0.4899979,4.479101,0.4900055
55.56301,0.5296131,454.4131,0.1288567,0.529889,0.1362915
74.72333,0.525835,484.2094,0.1639252,0.5261089,0.1645203
158.4935,2.978211,238.8176,0.6000061,3.41143,0.6000061
-112.5171,4.029902,380.2096,1,4.07162,1
-130.2813,5.758328,395.8032,1,5.817938,1
27.84952,3.258516,489.2483,0.4899998,3.641871,0.4899902
55.64213,3.495037,180.8961,0.6000023,4.003435,0.6000061
-65.59655,0.5469972,199.9552,0.1565933,0.5472821,0.152298
-51.8475,3.698405,348.1653,0.4900017,4.133512,0.4899902
-110.0311,4.533888,419.8613,0.5999985,5.193399,0.6000061
46.06575,0.5158893,182.0385,0.1414566,0.516158,0.1346436
-5.608007,0.6981066,400.166,0.1219158,0.6984702,0.1131592
105.7021,0.5682133,448.6883,0.127388,0.5685092,0.1190796
-110.2539,4.568392,445.7978,0.5999985,5.232924,0.6000061
165.2173,0.4474642,191.0223,0.1619415,0.4476973,0.1636963
91.99655,2.89198,480.6587,0.5999985,3.312655,0.6000061
-65.26672,5.08031,351.7112,1,5.132901,1
-129.4384,5.131151,303.5797,1,5.184269,1
-88.91781,3.271747,411.9908,0.4899979,3.656658,0.4899902
103.9217,0.5659521,414.5288,0.1268692,0.5662467,0.1185303
78.24653,4.057542,210.8516,0.4899979,4.534901,0.4900055
-38.97712,3.331642,361.0543,0.5999985,3.816271,0.6000061
-162.0382,2.64587,247.7778,0.4900055,2.957149,0.4900055
42.56477,2.467818,179.8266,0.4900017,2.75815,0.4900055
-10.90143,4.327336,405.9175,0.4899998,4.836434,0.4899902
-18.8055,2.764405,317.6272,0.4899998,3.089629,0.4899902
-133.5714,3.82532,451.5729,0.6000061,4.381762,0.6000061
-1.54329,3.624228,194.6754,0.4900001,4.050608,0.4900055
-110.3304,3.93848,492.9153,0.5999985,4.511383,0.6000061
78.96331,4.610708,483.1183,1,4.658438,1
4.32114,0.4665729,216.0742,0.1538863,0.4668159,0.1578827
101.339,3.859953,378.132,0.5999985,4.421432,0.6000061
-144.3266,0.5513105,490.9731,0.1582642,0.5515976,0.1612244
-97.91254,5.327503,404.9965,1,5.382654,1
120.9689,3.326205,474.3017,0.4899979,3.717523,0.4899902
146.8028,3.717491,301.2632,1,3.755974,1
-138.1113,0.4578389,376.8716,0.1423798,0.4580773,0.1356812
-165.2675,3.402099,302.415,0.6000061,3.896978,0.6000061
71.66296,2.750309,478.097,0.4899979,3.073875,0.4899902
31.08058,4.741018,306.0759,0.6000004,5.43066,0.6000061
-157.5242,4.442277,488.2428,0.6000061,5.088464,0.6000061
-123.6341,3.819303,307.3262,0.4899979,4.268632,0.4899902
-25.59318,5.087413,319.1931,1,5.140079,1
-31.95636,5.323674,487.7732,1,5.378785,1
-57.55392,0.5854136,375.7228,0.1618462,0.5857185,0.1591187
-112.0955,4.679727,213.2071,1,4.728171,1
-102.4554,5.301989,434.7045,1,5.356874,1
-163.5039,3.295219,267.4785,0.6000061,3.774551,0.6000061
96.85971,0.5878424,184.1526,0.1637421,0.5881485,0.1620331
104.5973,4.615552,449.0159,1,4.663332,1
-86.32182,2.442608,246.1059,0.4899979,2.729974,0.4900055
113.3647,0.4088966,421.1467,0.1645355,0.4091095,0.1641541
124.1937,3.860143,318.2719,0.4899979,4.314277,0.4899902
110.1974,0.4361765,396.5112,0.1391754,0.4364037,0.1454468
-165.6265,3.994892,191.3407,0.4900055,4.464879,0.4900055
-25.25233,3.571358,304.9252,1,3.608328,1
-8.56958,3.866059,299.7732,1,3.90608,1
161.3215,3.814195,214.3521,0.4900055,4.262925,0.4900055
47.54027,3.704534,382.8053,0.6000023,4.243407,0.6000061
-71.56509,4.824082,248.7993,0.5999985,5.525807,0.6000061
18.16043,3.377998,412.2162,0.6000004,3.869371,0.6000061
-117.5452,3.997024,268.5652,0.4899979,4.467261,0.4899902
43.07284,4.144161,220.9507,1,4.187061,1
-36.25225,3.549596,282.6393,0.4900017,3.967196,0.4899902
102.0199,4.633945,194.797,1,4.681916,1
-137.0679,2.911272,451.9698,0.6000061,3.334754,0.6000061
-33.7962,3.993265,476.605,1,4.034604,1
78.76461,3.679875,479.2792,0.4899979,4.112802,0.4899902
-99.82163,3.819812,457.5468,0.5999985,4.375453,0.6000061
-70.13068,0.4719712,251.7603,0.1421356,0.472217,0.1480408
-16.23484,3.785286,347.0408,0.6000004,4.335905,0.6000061
-0.01598905,0.4604612,474.5258,0.1405453,0.460701,0.133606
52.72197,5.198531,229.1174,1,5.252347,1
38.21329,3.926682,171.2926,1,3.967332,1
6.898493,0.6122216,174.0195,0.1498904,0.6125404,0.1442871
77.94092,0.5842025,394.1015,0.1519318,0.5845067,0.1466675
150.0645,3.478499,346.5537,1,3.514509,1
-3.142122,2.809212,190.4569,0.49,3.139707,0.4900055
104.3064,1.089132,467.3057,7.885986,1.089132,10.24365
48.7793,1.633698,496.3293,9.105469,1.633698,3.170654
135.5251,2.178264,427.5505,15.52808,2.178264,10.81274
126.0132,2.178264,470.8015,16.42236,2.178264,21.86938
61.62451,2.72283,-430.5586,20.16211,2.72283,6.829102
-55.3645,3.267395,-200.8081,6.097412,3.267395,13.6582
125.3628,3.267395,-280.0745,10.08105,3.267395,4.634033
88.69702,3.267395,-479.1753,5.772217,3.267395,10.89404
-161.1343,4.356527,-490.3132,5.365723,4.356527,9.186768
165.687,4.356527,-308.7323,0.8129883,4.356527,5.56897
166.1748,4.356527,-319.3418,0.3251953,4.356527,5.040527
164.6301,4.356527,-266.4976,1.869873,4.356527,5.365723
-135.2813,4.356527,-409.5835,15.12158,4.356527,5.853516
54.95801,4.356527,-420.2336,14.30859,4.356527,5.934814
8.373779,4.356527,-488.7686,7.560791,4.356527,5.690918
166.0935,4.356527,-329.6261,0.4064941,4.356527,5.325073
-78.61597,4.901093,-385.4377,11.95093,4.901093,5.934814
-12.43872,4.901093,-223.6531,15.85327,4.901093,6.26001
-13.08911,4.901093,-202.3528,15.04028,4.901093,6.097412
8.007935,4.901093,-496.6545,7.682739,4.901093,2.845459
-71.82751,4.901093,-498.4431,12.23547,4.901093,1.056885
-40.97461,4.901093,-487.3052,6.016113,4.901093,12.19482
-6.585206,4.901093,-349.7476,13.08911,4.901093,6.016113
-77.23389,4.901093,-417.1443,9.593262,4.901093,5.772217
-30.44641,4.901093,-487.3865,5.812866,4.901093,12.11353
-134.387,4.901093,-378.3647,15.69067,4.901093,5.365723
-132.8423,4.901093,-398.8521,15.12158,4.901093,6.016113
-136.6633,4.901093,-346.333,15.04028,4.901093,5.853516
-133.1675,4.901093,-388.2019,15.44678,4.901093,5.934814
-162.1912,4.901093,-432.2659,4.308838,4.901093,18.12964
131.9073,4.901093,-498.4431,13.37366,4.901093,1.056885
61.54321,4.901093,-474.46,19.26782,4.901093,6.829102
164.3049,4.901093,-255.9694,2.195068,4.901093,5.325073
163.8984,4.901093,-245.4412,2.601563,4.901093,5.447021
162.7603,4.901093,-203.369,3.739746,4.901093,5.406372
163.1667,4.901093,-213.8972,3.333252,4.901093,5.447021
55.12061,4.901093,-486.167,12.35742,4.901093,6.016113
131.8667,4.901093,-470.6389,12.52002,4.901093,5.934814
165.3618,4.901093,-298.0009,1.138184,4.901093,5.243774
165.1179,4.901093,-277.1477,1.38208,4.901093,5.447021
162.1912,4.901093,-181.6216,4.308838,4.901093,5.853516
50.89307,4.901093,-325.0327,15.12158,4.901093,5.52832
50.32397,4.901093,-314.7078,15.20288,4.901093,6.097412
122.2734,4.901093,-268.9365,13.00781,4.901093,5.853516
53.49463,4.901093,-377.877,14.63379,4.901093,6.016113
42.76318,4.901093,-199.1008,14.146,4.901093,5.772217
97.80249,4.901093,-425.1116,5.772217,4.901093,9.511963
132.1106,4.901093,-492.427,14.38989,4.901093,6.097412
120.7288,4.901093,-258.5303,13.9021,4.901093,5.853516
51.13696,4.901093,-367.3894,13.08911,4.901093,5.609619
127.0701,4.901093,-363.0806,12.76392,4.901093,5.690918
44.63306,4.901093,-262.3513,12.76392,4.901093,5.772217
48.5354,4.901093,-304.2202,13.7395,4.901093,5.690918
45.52734,4.901093,-272.9202,12.19482,4.901093,5.609619
48.5354,4.901093,-294.1392,13.41431,4.901093,5.52832
74.71362,4.901093,-195.605,5.772217,4.901093,14.30859
122.1921,4.901093,-300.4805,14.38989,4.901093,5.853516
85.11987,4.901093,-193.7351,5.934814,4.901093,14.55249
118.5337,4.901093,-237.1487,15.28418,4.901093,5.934814
45.85254,4.901093,-283.4077,12.03223,4.901093,5.690918
56.34009,4.901093,-495.4351,11.13794,4.901093,4.064941
57.80347,4.901093,-409.3396,17.31665,4.901093,6.26001
121.3792,4.901093,-310.968,14.71509,4.901093,5.934814
43.49487,4.901093,-209.5071,14.38989,4.901093,5.772217
49.10449,4.901093,-357.3083,11.05664,4.901093,5.447021
-12.43872,4.901093,-254.6279,13.9021,4.901093,5.690918
121.2166,5.445659,-342.512,18.94263,5.445659,6.26001
48.3728,5.445659,-241.2136,18.29224,5.445659,5.934814
-3.170654,5.445659,-359.9912,10.97534,5.445659,5.690918
-75.36401,5.445659,-396.0879,12.60132,5.445659,5.690918
48.21021,5.445659,-187.3938,21.21899,5.445659,7.235596
50.40527,5.445659,-389.0149,11.05664,5.445659,5.609619
0.5690918,5.445659,-434.5422,11.62573,5.445659,6.422607
-134.5496,5.445659,-356.9019,15.04028,5.445659,5.853516
54.79541,5.445659,-399.1772,13.17041,5.445659,5.690918
-68.29102,5.445659,-480.8826,19.34912,5.445659,7.560791
121.2166,5.445659,-353.1621,18.45483,5.445659,6.016113
48.2915,5.445659,-346.8208,11.38184,5.445659,5.853516
164.874,5.445659,-287.6353,1.625977,5.445659,5.203125
-70.07959,5.445659,-492.5896,14.63379,5.445659,5.934814
162.5164,5.445659,-192.7189,3.983643,5.445659,5.650269
99.42847,5.445659,-481.4517,5.934814,5.445659,14.79639
127.7205,5.445659,-384.5435,13.9021,5.445659,6.016113
163.4106,5.445659,-224.4661,3.089355,5.445659,5.447021
45.68994,5.445659,-252.0264,14.63379,5.445659,5.690918
-0.7316895,5.445659,-402.104,10.97534,5.445659,5.690918
-13.8208,5.445659,-265.7659,15.93457,5.445659,6.26001
133.4927,5.445659,-405.1121,9.593262,5.445659,5.609619
133.0862,5.445659,-481.4517,12.76392,5.445659,6.016113
123.7368,5.445659,-373.8933,16.74756,5.445659,5.934814
-4.14624,5.445659,-478.6875,18.78003,5.445659,6.503906
163.8984,5.445659,-234.8317,2.601563,5.445659,5.325073
124.5498,5.445659,-331.8618,15.12158,5.445659,5.853516
-74.79492,5.445659,-438.3633,12.68262,5.445659,6.341309
43.73877,5.445659,-219.9946,14.30859,5.445659,6.016113
129.9968,5.445659,-394.8684,12.11353,5.445659,5.609619
123.4116,5.445659,-321.5369,14.63379,5.445659,5.934814
117.3955,5.445659,-194.9546,14.63379,5.445659,5.853516
119.1841,5.445659,-205.686,10.08105,5.445659,5.853516
-73.16895,5.990225,-237.5552,25.04004,5.990225,6.666504
-1.951172,5.990225,-412.5103,12.68262,5.990225,5.203125
-1.625977,5.990225,-381.0476,11.70703,5.990225,5.934814
-129.3464,5.990225,-484.3784,12.92651,5.990225,6.666504
-128.8586,5.990225,-419.9084,9.674561,5.990225,5.772217
-14.22729,5.990225,-276.3347,16.82886,5.990225,5.934814
123.9807,5.990225,-289.5864,12.92651,5.990225,5.853516
2.357666,5.990225,-422.9978,9.02417,5.990225,6.097412
44.71436,5.990225,-230.8074,14.146,5.990225,5.934814
-77.31519,5.990225,-374.7876,11.95093,5.990225,6.016113
133.9805,5.990225,-415.6809,9.593262,5.990225,5.772217
-16.42236,5.990225,-213.2468,15.93457,5.990225,6.097412
132.5171,5.990225,-426.9001,11.21924,5.990225,6.26001
-75.60791,5.990225,-427.6318,11.21924,5.990225,5.690918
-79.83545,5.990225,-364.4626,11.21924,5.990225,5.772217
-15.04028,5.990225,-244.303,16.01587,5.990225,5.609619
-80.89233,5.990225,-354.1377,12.43872,5.990225,5.853516
-15.52808,5.990225,-234.3032,15.85327,5.990225,6.016113
119.8345,5.990225,-247.7988,14.95898,5.990225,6.178711
-75.60791,5.990225,-406.3315,13.17041,5.990225,6.016113
-126.9888,5.990225,-494.5408,11.21924,5.990225,4.959229
49.18579,5.990225,-335.7642,12.60132,5.990225,6.016113
-32.35693,5.990225,-429.9082,5.853516,5.990225,10.89404
117.3142,6.534791,-226.6611,15.85327,6.534791,5.853516
117.3142,6.534791,-216.2549,15.04028,6.534791,5.853516
-3.577148,6.534791,-391.6978,12.84521,6.534791,5.690918
-2.845459,6.534791,-370.4788,10.65015,6.534791,5.772217
-42.43799,6.534791,-432.4285,5.52832,6.534791,8.861572
-140.4031,6.534791,-241.1323,14.38989,6.534791,16.25977
-134.5496,6.534791,-367.552,15.36548,6.534791,6.097412
-134.9561,7.079357,-437.2251,20.4873,7.079357,12.35742
114.8752,7.079357,-184.2231,16.50366,7.079357,6.341309
-84.79468,7.079357,-227.718,15.36548,7.079357,6.097412
87.47754,1.633698,-423.2417,5.52832,1.633698,11.70703
-165.3618,1.633698,-234.2626,1.138184,1.633698,7.60144
-139.7527,1.633698,-322.8376,17.64185,1.633698,19.26782
-164.9553,1.633698,-250.0752,1.544678,1.633698,8.29248
94.22534,1.633698,-186.0117,4.14624,1.633698,5.365723
-139.5901,1.633698,-296.4155,15.69067,1.633698,8.617676
-147.5574,1.633698,-220.4418,18.94263,1.633698,6.300659
-151.9475,1.633698,-485.9231,4.634033,1.633698,5.934814
-147.8013,1.633698,-204.4666,18.69873,1.633698,11.13794
-23.82056,1.633698,-434.9487,3.333252,1.633698,4.390137
-51.46216,1.633698,-435.843,4.308838,1.633698,4.959229
-5.52832,1.633698,-190.8083,7.154297,1.633698,5.934814
-146.0127,5.990225,-274.1803,20.4873,5.990225,15.81262
-44.87695,5.990225,-200.4016,5.853516,5.990225,13.7395
-81.62402,7.079357,-205.4421,21.46289,7.079357,17.64185
-25.77173,1.633698,-191.1335,13.41431,1.633698,6.097412
-68.29102,7.623923,-316.415,20.16211,7.623923,28.12939
333,0,333,166.5,0,166.5
423.3937,4.261344,342.3311,0.6000061,4.881212,0.6000061
239.6702,4.797948,343.3285,0.6000061,5.495872,0.6000061
496.2865,5.908428,387.1973,1,5.969593,1
208.3477,0.5983285,297.2136,0.1629028,0.5986401,0.1641846
252.9046,0.4347279,386.5529,0.1577148,0.4349543,0.1536865
222.6535,0.5100801,193.7255,0.1645355,0.5103457,0.1641235
344.052,3.963967,189.3563,0.6000061,4.540576,0.6000061
490.1083,0.5540054,489.4509,0.1645203,0.5542939,0.1638184
293.1371,3.762771,303.7473,0.4899902,4.20545,0.4899902
308.0532,0.6436737,434.2423,0.1321106,0.6440089,0.1392212
243.9155,5.649393,420.2206,1,5.707876,1
485.2139,4.227804,225.7879,0.4899902,4.725193,0.4900055
244.7215,3.119977,169.0293,0.4900055,3.487033,0.4900055
336.6466,4.021886,275.7629,0.6000061,4.606921,0.6000061
308.8769,0.4100277,298.232,0.1617737,0.4102412,0.1590271
330.6321,3.306402,441.8988,0.6000061,3.787361,0.6000061
335.7587,4.053474,416.3792,1,4.095436,1
390.5849,5.075413,422.2527,1,5.127954,1
272.9225,0.4613903,244.7131,0.1527405,0.4616306,0.147644
395.8533,4.509807,313.8965,0.6000061,5.165815,0.6000061
325.5507,4.006841,251.4636,1,4.04832,1
286.2034,4.075809,428.1631,0.4899902,4.555317,0.4899902
441.2493,0.4875513,337.2355,0.1541138,0.4878052,0.1580505
